subject,hemi,mask,annotated_feature,correlation
sub-53,right,STS,pixel,0.05199857968493579
sub-53,right,STS,hue,-0.03640047244379356
sub-53,right,STS,face,-0.02735195888991516
sub-53,right,STS,num_agents,-0.012271773168084026
sub-53,right,STS,social,-0.03200592972993291
sub-53,right,STS,valence,-0.031086961889886005
sub-53,right,STS,arousal,-0.016216214605151713
sub-53,right,STS,pitch,-0.001873352196402719
sub-53,right,STS,amplitude,-0.009513214025055802
sub-53,right,STS,music,-0.0346992074472133
sub-53,right,STS,speaking,-0.009920945342460866
sub-53,right,STS,turn_taking,-0.010214857507942003
sub-53,right,STS,mentalization,-0.03536715328846679
sub-53,right,STS,written_text,0.012456817711230039
sub-53,left,temporal,pixel,0.040238957599090845
sub-53,left,temporal,hue,-0.03624612419759523
sub-53,left,temporal,face,-0.010611689285526563
sub-53,left,temporal,num_agents,-0.005361125593300299
sub-53,left,temporal,social,-0.010731443090448095
sub-53,left,temporal,valence,-0.039617052944482825
sub-53,left,temporal,arousal,-0.0016482398021481263
sub-53,left,temporal,pitch,0.008385238748594459
sub-53,left,temporal,amplitude,0.00011783558392789326
sub-53,left,temporal,music,-0.020316797601915317
sub-53,left,temporal,speaking,0.009658710345612007
sub-53,left,temporal,turn_taking,0.0006180456321360362
sub-53,left,temporal,mentalization,-0.021985566033149766
sub-53,left,temporal,written_text,0.012937419381657855
sub-53,right,temporal,pixel,0.03618195062537993
sub-53,right,temporal,hue,-0.020882284738067355
sub-53,right,temporal,face,-0.0073092678989858575
sub-53,right,temporal,num_agents,-0.009674979284899212
sub-53,right,temporal,social,-0.0028236807183194676
sub-53,right,temporal,valence,-0.059599222788606535
sub-53,right,temporal,arousal,-0.005354110534862762
sub-53,right,temporal,pitch,0.019565765967003785
sub-53,right,temporal,amplitude,-0.0021930362483044653
sub-53,right,temporal,music,-0.022732160213722916
sub-53,right,temporal,speaking,0.010416956918583884
sub-53,right,temporal,turn_taking,0.004182284956703489
sub-53,right,temporal,mentalization,-0.015666845834402067
sub-53,right,temporal,written_text,0.008320332329955112
sub-53,left,frontal,pixel,0.05054302538398088
sub-53,left,frontal,hue,-0.0344252720611323
sub-53,left,frontal,face,-0.027973436033072955
sub-53,left,frontal,num_agents,-0.012125811783631188
sub-53,left,frontal,social,-0.030918483189055802
sub-53,left,frontal,valence,-0.04245529260605107
sub-53,left,frontal,arousal,-0.014226550650177855
sub-53,left,frontal,pitch,0.014198512657281677
sub-53,left,frontal,amplitude,-0.0024362449329621283
sub-53,left,frontal,music,-0.018493098765799687
sub-53,left,frontal,speaking,-0.010150237510188426
sub-53,left,frontal,turn_taking,-0.014204741630544587
sub-53,left,frontal,mentalization,-0.034769362894502845
sub-53,left,frontal,written_text,0.0092851876918796
sub-53,right,frontal,pixel,0.044711808085095256
sub-53,right,frontal,hue,-0.032998209975012543
sub-53,right,frontal,face,-0.028163812407316673
sub-53,right,frontal,num_agents,-0.011127668088845244
sub-53,right,frontal,social,-0.027615072364929546
sub-53,right,frontal,valence,-0.030796664019521143
sub-53,right,frontal,arousal,-0.013465505986724963
sub-53,right,frontal,pitch,0.007630453855878002
sub-53,right,frontal,amplitude,-0.0028126996494562163
sub-53,right,frontal,music,-0.029110281380403388
sub-53,right,frontal,speaking,-0.008255985424242322
sub-53,right,frontal,turn_taking,-0.012854846522278205
sub-53,right,frontal,mentalization,-0.029386199676648683
sub-53,right,frontal,written_text,0.009076893815810706
sub-54,left,MT,pixel,0.0351436234522871
sub-54,left,MT,hue,-0.021232243189784287
sub-54,left,MT,face,-0.012822793819786706
sub-54,left,MT,num_agents,-0.010396280016854002
sub-54,left,MT,social,-0.017491177039483552
sub-54,left,MT,valence,-0.02597676872746783
sub-54,left,MT,arousal,0.0027302211920598005
sub-54,left,MT,pitch,-0.012280729717881729
sub-54,left,MT,amplitude,-0.002817349875693878
sub-54,left,MT,music,-0.02448724095941591
sub-54,left,MT,speaking,0.0007628853890176198
sub-54,left,MT,turn_taking,-0.00187848207175455
sub-54,left,MT,mentalization,-0.013522587093446444
sub-54,left,MT,written_text,0.006403262733149671
sub-54,right,MT,pixel,0.010321443396128617
sub-54,right,MT,hue,-0.023773037587505628
sub-54,right,MT,face,0.00393126320220623
sub-54,right,MT,num_agents,-0.0045616240645647696
sub-54,right,MT,social,0.011173585285930862
sub-54,right,MT,valence,0.046841795051799764
sub-54,right,MT,arousal,-0.0001525996896551096
sub-54,right,MT,pitch,0.019567838935044254
sub-54,right,MT,amplitude,0.0005669113227840345
sub-54,right,MT,music,-0.006150293681913
sub-54,right,MT,speaking,0.012298960844560811
sub-54,right,MT,turn_taking,0.005295336891393231
sub-54,right,MT,mentalization,-0.0007065624583582363
sub-54,right,MT,written_text,-0.007325522712875127
sub-54,left,STS,pixel,0.0003935018841440235
sub-54,left,STS,hue,-0.0057178214935432155
sub-54,left,STS,face,0.01651987528743866
sub-54,left,STS,num_agents,-0.004633037289226528
sub-54,left,STS,social,0.020013929428746257
sub-54,left,STS,valence,0.05438258662893177
sub-54,left,STS,arousal,0.011868633902769713
sub-54,left,STS,pitch,0.004792273317903829
sub-54,left,STS,amplitude,-0.004647343375345137
sub-54,left,STS,music,-0.015141850520321774
sub-54,left,STS,speaking,0.02493273570129219
sub-54,left,STS,turn_taking,0.015784103274129085
sub-54,left,STS,mentalization,0.010040217540416368
sub-54,left,STS,written_text,0.004163995723584093
sub-54,right,STS,pixel,0.012944400358168913
sub-54,right,STS,hue,-0.02766995519462593
sub-54,right,STS,face,0.01968600434619755
sub-54,right,STS,num_agents,-0.016715132460559428
sub-54,right,STS,social,0.03426428984694273
sub-54,right,STS,valence,0.04393275353432955
sub-54,right,STS,arousal,0.0014912536494686383
sub-54,right,STS,pitch,0.009769225206210624
sub-54,right,STS,amplitude,-0.02283569492816309
sub-54,right,STS,music,-0.022045052067114653
sub-54,right,STS,speaking,0.0380563505150811
sub-54,right,STS,turn_taking,0.020397977675312175
sub-54,right,STS,mentalization,0.0007143624955070828
sub-54,right,STS,written_text,-0.00923986443701308
sub-54,left,temporal,pixel,-0.0027286210570282806
sub-54,left,temporal,hue,0.010725273112361855
sub-54,left,temporal,face,0.019126297080470058
sub-54,left,temporal,num_agents,-0.00014612993057818176
sub-54,left,temporal,social,0.025743620721023305
sub-54,left,temporal,valence,0.0044206319400661035
sub-54,left,temporal,arousal,0.018737671062305644
sub-54,left,temporal,pitch,0.014481933938793993
sub-54,left,temporal,amplitude,0.0045009037721043905
sub-54,left,temporal,music,-0.007154809467000432
sub-54,left,temporal,speaking,0.02378091402972248
sub-54,left,temporal,turn_taking,0.014905190343556179
sub-54,left,temporal,mentalization,0.016464362610098378
sub-54,left,temporal,written_text,0.009300563977141432
sub-54,right,temporal,pixel,-0.0020307526316844194
sub-54,right,temporal,hue,0.008878054364856232
sub-54,right,temporal,face,0.013961130584458114
sub-54,right,temporal,num_agents,0.006104175646835572
sub-54,right,temporal,social,0.01835867702050362
sub-54,right,temporal,valence,0.01260690610014728
sub-54,right,temporal,arousal,0.01917331961338913
sub-54,right,temporal,pitch,0.02148777942042827
sub-54,right,temporal,amplitude,0.006953402622864048
sub-54,right,temporal,music,0.010938740383005588
sub-54,right,temporal,speaking,0.019021367239212605
sub-54,right,temporal,turn_taking,0.014644862874228027
sub-54,right,temporal,mentalization,0.010516436759004542
sub-54,right,temporal,written_text,0.004134982242420778
sub-54,left,frontal,pixel,-0.017711453878240652
sub-54,left,frontal,hue,0.03418921226101415
sub-54,left,frontal,face,9.658837731642695e-05
sub-54,left,frontal,num_agents,0.01354508718921685
sub-54,left,frontal,social,-0.0021135416458872053
sub-54,left,frontal,valence,-0.016849617529747233
sub-54,left,frontal,arousal,0.004378575553178982
sub-54,left,frontal,pitch,0.01148390317143285
sub-54,left,frontal,amplitude,0.013381316786125958
sub-54,left,frontal,music,0.012295012669409721
sub-54,left,frontal,speaking,-0.0048535295986609555
sub-54,left,frontal,turn_taking,0.00036351050865815633
sub-54,left,frontal,mentalization,0.005537942547518067
sub-54,left,frontal,written_text,0.004820131075446915
sub-54,right,frontal,pixel,-0.024336379957128344
sub-54,right,frontal,hue,0.03843495848773707
sub-54,right,frontal,face,0.024662602243812705
sub-54,right,frontal,num_agents,-0.0015330389339067493
sub-54,right,frontal,social,0.023985780922980936
sub-54,right,frontal,valence,-0.03695318252835451
sub-54,right,frontal,arousal,0.014112739210618154
sub-54,right,frontal,pitch,0.006777339144322383
sub-54,right,frontal,amplitude,-0.006259368243371234
sub-54,right,frontal,music,0.017354590624289085
sub-54,right,frontal,speaking,0.014710606786146876
sub-54,right,frontal,turn_taking,0.015380331715366834
sub-54,right,frontal,mentalization,0.013623511511272078
sub-54,right,frontal,written_text,0.0002510699654262964
sub-55,left,MT,pixel,-0.005423184427447142
sub-55,left,MT,hue,0.035992385211398394
sub-55,left,MT,face,-0.002541243490415989
sub-55,left,MT,num_agents,0.008198653430469268
sub-55,left,MT,social,-0.011960425435267614
sub-55,left,MT,valence,-0.025287127149067338
sub-55,left,MT,arousal,0.027435796380158115
sub-55,left,MT,pitch,0.002781933763285407
sub-55,left,MT,amplitude,0.019896760550565634
sub-55,left,MT,music,0.01461518136949075
sub-55,left,MT,speaking,-0.00820954716694811
sub-55,left,MT,turn_taking,0.0042300532568275455
sub-55,left,MT,mentalization,0.013232808208456749
sub-55,left,MT,written_text,0.013583256581387364
sub-55,right,MT,pixel,0.04929457025732186
sub-55,right,MT,hue,-0.024251845931828775
sub-55,right,MT,face,-0.014068464494193569
sub-55,right,MT,num_agents,-0.003971818858224253
sub-55,right,MT,social,-0.014803810964745397
sub-55,right,MT,valence,-0.02907895657233654
sub-55,right,MT,arousal,0.012876053412736512
sub-55,right,MT,pitch,-0.004571014447788806
sub-55,right,MT,amplitude,0.00406339810978868
sub-55,right,MT,music,-0.03669735333007762
sub-55,right,MT,speaking,0.0020773287484116354
sub-55,right,MT,turn_taking,-0.003382773650019919
sub-55,right,MT,mentalization,-0.015575982048513256
sub-55,right,MT,written_text,0.005767077213109841
sub-55,left,STS,pixel,0.055409282160768555
sub-55,left,STS,hue,-0.043235036053262094
sub-55,left,STS,face,-0.02138661104584921
sub-55,left,STS,num_agents,-0.018437227917420522
sub-55,left,STS,social,-0.024603056025381886
sub-55,left,STS,valence,-0.05989391127521285
sub-55,left,STS,arousal,-8.533088913175719e-05
sub-55,left,STS,pitch,-0.012072262609076262
sub-55,left,STS,amplitude,-0.008823304374807757
sub-55,left,STS,music,-0.048258068711582634
sub-55,left,STS,speaking,-0.0023323905392501837
sub-55,left,STS,turn_taking,-0.007674435157062623
sub-55,left,STS,mentalization,-0.021171711956884765
sub-55,left,STS,written_text,0.010823506563429886
sub-55,right,STS,pixel,0.04708054483191234
sub-55,right,STS,hue,-0.023384500678796806
sub-55,right,STS,face,-0.008763594320886114
sub-55,right,STS,num_agents,-0.014665513700721038
sub-55,right,STS,social,-0.012382482924502138
sub-55,right,STS,valence,-0.04919751497204092
sub-55,right,STS,arousal,-0.0029020192670293436
sub-55,right,STS,pitch,-0.008399917946401183
sub-55,right,STS,amplitude,-0.012578400950603055
sub-55,right,STS,music,-0.0349181529851483
sub-55,right,STS,speaking,0.0018538197514102839
sub-55,right,STS,turn_taking,-0.001688690516430141
sub-55,right,STS,mentalization,-0.011834285217573424
sub-55,right,STS,written_text,0.006408856682732211
sub-55,left,temporal,pixel,0.006923762127744194
sub-55,left,temporal,hue,-0.006061460731937082
sub-55,left,temporal,face,0.0053851676692523035
sub-55,left,temporal,num_agents,-0.002136973346307799
sub-55,left,temporal,social,0.0009198361093440131
sub-55,left,temporal,valence,0.020369654496042548
sub-55,left,temporal,arousal,-0.005275460067547229
sub-55,left,temporal,pitch,-0.0008965473213423709
sub-55,left,temporal,amplitude,-0.004489221134351837
sub-55,left,temporal,music,-0.028120791603864215
sub-55,left,temporal,speaking,0.00759154340087945
sub-55,left,temporal,turn_taking,0.011110133789467206
sub-55,left,temporal,mentalization,-0.0029164521006160545
sub-55,left,temporal,written_text,0.0053020868349553
sub-55,right,temporal,pixel,0.05225077836084281
sub-55,right,temporal,hue,-0.01568621542484277
sub-55,right,temporal,face,0.006938989406884076
sub-55,right,temporal,num_agents,-0.017220433396303816
sub-55,right,temporal,social,0.008975639345762943
sub-55,right,temporal,valence,-0.023274507564969318
sub-55,right,temporal,arousal,-0.0033355162034081178
sub-55,right,temporal,pitch,-0.004982449761997989
sub-55,right,temporal,amplitude,-0.013478425851285234
sub-55,right,temporal,music,-0.03550910691364719
sub-55,right,temporal,speaking,0.02181476706234275
sub-55,right,temporal,turn_taking,0.008961693898643965
sub-55,right,temporal,mentalization,-0.008785407152438605
sub-55,right,temporal,written_text,0.010356952111879167
sub-55,left,frontal,pixel,0.031519039785889144
sub-55,left,frontal,hue,-0.022607379181051032
sub-55,left,frontal,face,-0.00917262501648558
sub-55,left,frontal,num_agents,-0.013800028246149692
sub-55,left,frontal,social,-0.01106566165668361
sub-55,left,frontal,valence,-0.02382729836442484
sub-55,left,frontal,arousal,-0.005028528667497474
sub-55,left,frontal,pitch,0.002100274781633894
sub-55,left,frontal,amplitude,-0.002642451717032915
sub-55,left,frontal,music,-0.03312543121932575
sub-55,left,frontal,speaking,0.0038000946380142516
sub-55,left,frontal,turn_taking,0.002512673464340501
sub-55,left,frontal,mentalization,-0.007923445375887588
sub-55,left,frontal,written_text,0.01085437734034088
sub-55,right,frontal,pixel,0.036553039925443086
sub-55,right,frontal,hue,-0.04239361310289228
sub-55,right,frontal,face,-0.032330885748017915
sub-55,right,frontal,num_agents,-0.006358320740976035
sub-55,right,frontal,social,-0.025781267591138992
sub-55,right,frontal,valence,-0.024951188759797682
sub-55,right,frontal,arousal,-0.001014050455418399
sub-55,right,frontal,pitch,0.003946652256824869
sub-55,right,frontal,amplitude,0.009760048595904796
sub-55,right,frontal,music,-0.03701237533362861
sub-55,right,frontal,speaking,-0.008135668570605176
sub-55,right,frontal,turn_taking,-0.01975630632963602
sub-55,right,frontal,mentalization,-0.02168707505776526
sub-55,right,frontal,written_text,0.010612801686277573
sub-56,left,MT,pixel,-0.03151996812464483
sub-56,left,MT,hue,0.011214703519805412
sub-56,left,MT,face,0.006481420071273128
sub-56,left,MT,num_agents,0.0031523695167365675
sub-56,left,MT,social,-0.00014607189639316638
sub-56,left,MT,valence,0.03813442281301236
sub-56,left,MT,arousal,-0.003292598052191773
sub-56,left,MT,pitch,-0.017321136862422447
sub-56,left,MT,amplitude,-0.006932503660274021
sub-56,left,MT,music,-0.0072823338024876096
sub-56,left,MT,speaking,-0.002137364317036327
sub-56,left,MT,turn_taking,0.0086365873265786
sub-56,left,MT,mentalization,-0.00043348135540372874
sub-56,left,MT,written_text,-0.006343475628807277
sub-56,right,MT,pixel,0.0066461407650784425
sub-56,right,MT,hue,0.009337023347937902
sub-56,right,MT,face,-0.021041530367680285
sub-56,right,MT,num_agents,0.00030546338843812835
sub-56,right,MT,social,-0.0303397369932196
sub-56,right,MT,valence,0.0034447864381748745
sub-56,right,MT,arousal,0.005282792631305447
sub-56,right,MT,pitch,-0.007610942967885658
sub-56,right,MT,amplitude,0.015472689810543993
sub-56,right,MT,music,-0.0034052742670375607
sub-56,right,MT,speaking,-0.019239156418807028
sub-56,right,MT,turn_taking,-0.004411601814022005
sub-56,right,MT,mentalization,-0.006570440915812966
sub-56,right,MT,written_text,0.0037437700427882955
sub-56,left,STS,pixel,-0.028239372941769047
sub-56,left,STS,hue,0.005865496163924419
sub-56,left,STS,face,0.025502633034268744
sub-56,left,STS,num_agents,-0.0033444503527750627
sub-56,left,STS,social,0.02741939238963061
sub-56,left,STS,valence,0.014242000175871695
sub-56,left,STS,arousal,0.013967332368510119
sub-56,left,STS,pitch,-0.003843242441585992
sub-56,left,STS,amplitude,-0.007760387396006925
sub-56,left,STS,music,-0.0070638808673949335
sub-56,left,STS,speaking,0.025154638929819034
sub-56,left,STS,turn_taking,0.018476200783739023
sub-56,left,STS,mentalization,0.023360030398093916
sub-56,left,STS,written_text,0.004703447548362187
sub-56,right,STS,pixel,0.0233835479904549
sub-56,right,STS,hue,0.01926366270021868
sub-56,right,STS,face,-0.0011010994773061717
sub-56,right,STS,num_agents,0.0059264649580538925
sub-56,right,STS,social,-0.00916421485332114
sub-56,right,STS,valence,-0.018792124372896034
sub-56,right,STS,arousal,0.014066947445745838
sub-56,right,STS,pitch,-0.00043617756538073306
sub-56,right,STS,amplitude,0.0023509153892879993
sub-56,right,STS,music,0.0035548250839196075
sub-56,right,STS,speaking,-0.00015038809211937075
sub-56,right,STS,turn_taking,0.00653926728812193
sub-56,right,STS,mentalization,0.00685938601999827
sub-56,right,STS,written_text,0.009751164593452434
sub-56,left,temporal,pixel,-0.009858463998147412
sub-56,left,temporal,hue,0.003430756603092278
sub-56,left,temporal,face,0.012189842688018331
sub-56,left,temporal,num_agents,0.003834741548663297
sub-56,left,temporal,social,0.010256616887770081
sub-56,left,temporal,valence,-0.004476871576380405
sub-56,left,temporal,arousal,0.02088325962320537
sub-56,left,temporal,pitch,0.010617279898759257
sub-56,left,temporal,amplitude,0.004817485131825366
sub-56,left,temporal,music,0.00212048255144852
sub-56,left,temporal,speaking,0.011318114874075528
sub-56,left,temporal,turn_taking,0.005182392852508117
sub-56,left,temporal,mentalization,0.011473460694938657
sub-56,left,temporal,written_text,0.009449856775402912
sub-56,right,temporal,pixel,0.028438894286601044
sub-56,right,temporal,hue,-0.022149993740992593
sub-56,right,temporal,face,-0.00085381552156717
sub-56,right,temporal,num_agents,0.000359831988793314
sub-56,right,temporal,social,-0.008821951224153942
sub-56,right,temporal,valence,-0.006451404520858402
sub-56,right,temporal,arousal,0.01362371037589897
sub-56,right,temporal,pitch,-0.011490207711877417
sub-56,right,temporal,amplitude,-8.619204579173103e-05
sub-56,right,temporal,music,-0.0226338460030879
sub-56,right,temporal,speaking,0.007621824507870774
sub-56,right,temporal,turn_taking,0.00040042395393634616
sub-56,right,temporal,mentalization,-0.00188045524574799
sub-56,right,temporal,written_text,0.016912286223911912
sub-56,left,frontal,pixel,0.0014597761415806594
sub-56,left,frontal,hue,0.01610147360204034
sub-56,left,frontal,face,-0.000611089591390684
sub-56,left,frontal,num_agents,0.007630143677466351
sub-56,left,frontal,social,-0.010426123065831041
sub-56,left,frontal,valence,-0.030280302701040526
sub-56,left,frontal,arousal,0.019295709566662454
sub-56,left,frontal,pitch,0.0007698616969252493
sub-56,left,frontal,amplitude,0.009201357071520928
sub-56,left,frontal,music,0.005558923772672277
sub-56,left,frontal,speaking,-0.0012417605771240083
sub-56,left,frontal,turn_taking,0.004741933922542577
sub-56,left,frontal,mentalization,0.010594657865266466
sub-56,left,frontal,written_text,0.008450338119675148
sub-56,right,frontal,pixel,-9.639199868267977e-05
sub-56,right,frontal,hue,0.0037313230295665718
sub-56,right,frontal,face,0.002976146545535712
sub-56,right,frontal,num_agents,-0.0014615169506507245
sub-56,right,frontal,social,0.008245475437817718
sub-56,right,frontal,valence,-0.009561102686765938
sub-56,right,frontal,arousal,-0.0026440009922903034
sub-56,right,frontal,pitch,0.01287935633571469
sub-56,right,frontal,amplitude,-0.00327214327487729
sub-56,right,frontal,music,-0.005611647373165557
sub-56,right,frontal,speaking,0.007938850504624707
sub-56,right,frontal,turn_taking,0.013501705747724005
sub-56,right,frontal,mentalization,0.0016354669402829484
sub-56,right,frontal,written_text,-0.002427482096053264
sub-57,left,MT,pixel,0.028606433470378636
sub-57,left,MT,hue,0.010145009173044625
sub-57,left,MT,face,-0.015761482725723402
sub-57,left,MT,num_agents,-0.0019506607166464003
sub-57,left,MT,social,-0.013291431743079682
sub-57,left,MT,valence,-0.04239442920487701
sub-57,left,MT,arousal,0.020164166206949916
sub-57,left,MT,pitch,0.004545361332333591
sub-57,left,MT,amplitude,0.01606016065050218
sub-57,left,MT,music,0.0039052825965796892
sub-57,left,MT,speaking,-0.004383548906032618
sub-57,left,MT,turn_taking,-7.600480612507331e-05
sub-57,left,MT,mentalization,-0.001089228871049374
sub-57,left,MT,written_text,0.01394043406102905
sub-57,right,MT,pixel,0.02697706247120628
sub-57,right,MT,hue,-0.005933130195287339
sub-57,right,MT,face,-0.01342683044994943
sub-57,right,MT,num_agents,-0.006199251004913844
sub-57,right,MT,social,-0.014373181876494195
sub-57,right,MT,valence,0.004193817029453579
sub-57,right,MT,arousal,0.0022039135555573133
sub-57,right,MT,pitch,-0.0012661497652592677
sub-57,right,MT,amplitude,0.007115463204094126
sub-57,right,MT,music,-0.02200450081999218
sub-57,right,MT,speaking,1.3311798314833608e-05
sub-57,right,MT,turn_taking,0.006245393931025868
sub-57,right,MT,mentalization,0.0035761460403334723
sub-57,right,MT,written_text,0.0072987221494846995
sub-57,left,STS,pixel,-0.0021485084237460733
sub-57,left,STS,hue,0.038978935074724747
sub-57,left,STS,face,0.015491529357591963
sub-57,left,STS,num_agents,0.015349543368394248
sub-57,left,STS,social,0.013399323705488346
sub-57,left,STS,valence,0.020143016941263137
sub-57,left,STS,arousal,0.019825425843217725
sub-57,left,STS,pitch,0.010279635692689306
sub-57,left,STS,amplitude,0.00887028260566833
sub-57,left,STS,music,0.013127421450850963
sub-57,left,STS,speaking,0.007799548916292332
sub-57,left,STS,turn_taking,0.012379225702661376
sub-57,left,STS,mentalization,0.02426506084446956
sub-57,left,STS,written_text,0.004251401288483968
sub-57,right,STS,pixel,0.033206331076656985
sub-57,right,STS,hue,0.002651631256718637
sub-57,right,STS,face,-0.004875278893075143
sub-57,right,STS,num_agents,-0.014782157911049865
sub-57,right,STS,social,-0.0009461590218395267
sub-57,right,STS,valence,0.019556815401573606
sub-57,right,STS,arousal,0.005319946044394012
sub-57,right,STS,pitch,-0.017569292964522896
sub-57,right,STS,amplitude,-0.007141182848151933
sub-57,right,STS,music,-0.026807329693145174
sub-57,right,STS,speaking,0.009009005716873016
sub-57,right,STS,turn_taking,0.011479717918322637
sub-57,right,STS,mentalization,0.0022466045854438086
sub-57,right,STS,written_text,0.009794119702855302
sub-57,left,temporal,pixel,-0.016822112114850938
sub-57,left,temporal,hue,0.037695820328523436
sub-57,left,temporal,face,0.019217198183681658
sub-57,left,temporal,num_agents,0.004120016344273315
sub-57,left,temporal,social,0.0061470484734540524
sub-57,left,temporal,valence,-0.017079109711285782
sub-57,left,temporal,arousal,0.0258194343516225
sub-57,left,temporal,pitch,0.0027662805938915265
sub-57,left,temporal,amplitude,0.005038376801186875
sub-57,left,temporal,music,0.023345561238430495
sub-57,left,temporal,speaking,0.0038099376452918323
sub-57,left,temporal,turn_taking,0.008191108552997203
sub-57,left,temporal,mentalization,0.020130965290076876
sub-57,left,temporal,written_text,0.014036413709709664
sub-57,right,temporal,pixel,0.0068520484568849885
sub-57,right,temporal,hue,0.012797629208052677
sub-57,right,temporal,face,0.014492883412421286
sub-57,right,temporal,num_agents,-0.0075048165910973855
sub-57,right,temporal,social,0.01779296508604612
sub-57,right,temporal,valence,0.03452287098080826
sub-57,right,temporal,arousal,0.008477197172336715
sub-57,right,temporal,pitch,-0.016240265246567305
sub-57,right,temporal,amplitude,-0.009239039775431019
sub-57,right,temporal,music,-0.024989830711859045
sub-57,right,temporal,speaking,0.018908927001684277
sub-57,right,temporal,turn_taking,0.019414871748933495
sub-57,right,temporal,mentalization,0.01742896262256629
sub-57,right,temporal,written_text,0.009485528725799287
sub-57,left,frontal,pixel,0.02310746747751
sub-57,left,frontal,hue,0.016115673595416796
sub-57,left,frontal,face,-0.019501640569967667
sub-57,left,frontal,num_agents,-0.0008461056783404925
sub-57,left,frontal,social,-0.01988620880146536
sub-57,left,frontal,valence,-0.07300784479799245
sub-57,left,frontal,arousal,0.017395406722682617
sub-57,left,frontal,pitch,0.019985499419076524
sub-57,left,frontal,amplitude,0.013658431782405202
sub-57,left,frontal,music,0.012633047340914298
sub-57,left,frontal,speaking,-0.017521536605691477
sub-57,left,frontal,turn_taking,-0.011887102284745932
sub-57,left,frontal,mentalization,-0.012352366505334616
sub-57,left,frontal,written_text,0.01086890979133564
sub-57,right,frontal,pixel,0.04240649700204699
sub-57,right,frontal,hue,0.022051357044543248
sub-57,right,frontal,face,-0.0077266502766380855
sub-57,right,frontal,num_agents,-0.006668418071698344
sub-57,right,frontal,social,-0.017372405580929784
sub-57,right,frontal,valence,0.004747051462551568
sub-57,right,frontal,arousal,0.020609176957968944
sub-57,right,frontal,pitch,-0.014827017397963476
sub-57,right,frontal,amplitude,0.013291893073289816
sub-57,right,frontal,music,-0.0019300437127339344
sub-57,right,frontal,speaking,-0.004821006563350928
sub-57,right,frontal,turn_taking,0.002440267361987401
sub-57,right,frontal,mentalization,0.007109653354529692
sub-57,right,frontal,written_text,0.013705663541634638
sub-58,left,MT,pixel,-0.03472235768734079
sub-58,left,MT,hue,0.035945872429163576
sub-58,left,MT,face,0.009821961440817123
sub-58,left,MT,num_agents,0.01960937298212347
sub-58,left,MT,social,-0.0029532139377935617
sub-58,left,MT,valence,-0.03738051805138374
sub-58,left,MT,arousal,0.030426046916122655
sub-58,left,MT,pitch,0.021297191825318793
sub-58,left,MT,amplitude,0.02828141310090523
sub-58,left,MT,music,0.045624089278359724
sub-58,left,MT,speaking,-0.012690366275467688
sub-58,left,MT,turn_taking,0.0041644369436367795
sub-58,left,MT,mentalization,0.010098688806693873
sub-58,left,MT,written_text,0.004181681682301027
sub-58,right,MT,pixel,-0.025720953391022726
sub-58,right,MT,hue,0.02493292067155439
sub-58,right,MT,face,0.003073922154044218
sub-58,right,MT,num_agents,0.014319237866862327
sub-58,right,MT,social,-0.018234783444818558
sub-58,right,MT,valence,-0.009955811343271217
sub-58,right,MT,arousal,0.014475867896703099
sub-58,right,MT,pitch,-0.00034992383545163515
sub-58,right,MT,amplitude,0.022164013111425393
sub-58,right,MT,music,0.022780796481627286
sub-58,right,MT,speaking,-0.018582510304595998
sub-58,right,MT,turn_taking,0.0024168090129516855
sub-58,right,MT,mentalization,0.00461537947737417
sub-58,right,MT,written_text,0.002784506268231177
sub-58,left,STS,pixel,-0.04064244174983794
sub-58,left,STS,hue,0.03887800308392545
sub-58,left,STS,face,0.018576577561430014
sub-58,left,STS,num_agents,0.018220321523789447
sub-58,left,STS,social,0.0049500555493219205
sub-58,left,STS,valence,-0.038554904305658874
sub-58,left,STS,arousal,0.031082146501303736
sub-58,left,STS,pitch,0.02969855229484758
sub-58,left,STS,amplitude,0.025715671059496223
sub-58,left,STS,music,0.05100772519904808
sub-58,left,STS,speaking,-0.007199264344556799
sub-58,left,STS,turn_taking,0.0014500963777759625
sub-58,left,STS,mentalization,0.012611683066813864
sub-58,left,STS,written_text,-9.69448878802003e-05
sub-58,right,STS,pixel,-0.043643200841279026
sub-58,right,STS,hue,0.042464990394022
sub-58,right,STS,face,0.013198000477744888
sub-58,right,STS,num_agents,0.02506040526602339
sub-58,right,STS,social,-0.008261599211581554
sub-58,right,STS,valence,-0.041401743727986905
sub-58,right,STS,arousal,0.018542373643497548
sub-58,right,STS,pitch,0.025194267619828188
sub-58,right,STS,amplitude,0.02079020036712176
sub-58,right,STS,music,0.04592837735788153
sub-58,right,STS,speaking,-0.016611094946906893
sub-58,right,STS,turn_taking,-0.0012503898119593927
sub-58,right,STS,mentalization,0.009271856579865392
sub-58,right,STS,written_text,-0.0015927819536579967
sub-58,left,temporal,pixel,-0.03883140769693046
sub-58,left,temporal,hue,0.031202411715456038
sub-58,left,temporal,face,0.017902319153741686
sub-58,left,temporal,num_agents,0.019994068268448736
sub-58,left,temporal,social,0.002860629575967197
sub-58,left,temporal,valence,-0.021596971206284166
sub-58,left,temporal,arousal,0.029381630132544512
sub-58,left,temporal,pitch,0.01694133002374201
sub-58,left,temporal,amplitude,0.02396861722920734
sub-58,left,temporal,music,0.03732695901827601
